"ANO_OCORRENCIA","MES_OCORRENCIA","UF","MUNICIPIO","ESPECIE_ARMA","MARCA_ARMA","CALIBRE_ARMA","TIPO_OCORRENCIA","MAIS_1000_MIL_HAB","TOTAL"
"1999","05","RS","GETÚLIO VARGAS","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Furto de Arma de Fogo","N",1
"1999","06","MA","SÃO LUÍS","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"1999","06","RJ","RIO DE JANEIRO","Pistola","IMBEL",".45","Recuperação de Arma de Fogo","S",1
"1999","06","RJ","RIO DE JANEIRO","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"1999","06","SP","SÃO PAULO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"1999","07","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.","7,65mm","Recuperação de Arma de Fogo","S",1
"1999","08","AC","RIO BRANCO","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Furto de Arma de Fogo","S",1
"1999","09","RS","SANTO ÂNGELO","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Furto de Arma de Fogo","N",1
"1999","09","RS","SAPIRANGA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"1999","09","SP","BARRETOS","Pistola","TAURUS ARMAS S.A.","7,65mm","Furto de Arma de Fogo","S",1
"1999","09","SP","SÃO PAULO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"1999","09","SP","SÃO PAULO","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"1999","10","ES","SERRA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"1999","10","PE","RECIFE","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"1999","10","RS","VIAMÃO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"1999","11","MA","PAÇO DO LUMIAR","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"1999","11","PI","TERESINA","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"1999","11","PR","GUARAPUAVA","Revolver","SMITH & WESSON",".38","Furto de Arma de Fogo","S",1
"1999","11","RJ","RIO DE JANEIRO","Revolver","TEXAS",".22 LR","Apostilada no Exercito","S",1
"1999","11","RS","RIO GRANDE","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"1999","11","SP","MOGI DAS CRUZES","Pistola","TAURUS ARMAS S.A.",".380","Apreensão de Arma de Fogo","S",1
"1999","12","RS","SÃO LEOPOLDO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"1999","12","SP","MAUÁ","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apreensão de Arma de Fogo","S",1
"2000","01","MT","SINOP","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Extravio/Perda de Arma de Fogo","S",1
"2000","01","RJ","RIO DE JANEIRO","Pistola","IMBEL",".45","Recuperação de Arma de Fogo","S",1
"2000","01","RS","TORRES","Revolver","SMITH & WESSON",".38","Furto de Arma de Fogo","N",1
"2000","01","SC","CURITIBANOS","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","N",1
"2000","01","SC","LAGES","Revolver","TAURUS ARMAS S.A.",".22 LR","Extravio/Perda de Arma de Fogo","S",1
"2000","01","SC","LAGES","Revolver","TAURUS ARMAS S.A.",".32","Extravio/Perda de Arma de Fogo","S",1
"2000","01","SC","LAGES","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","01","SC","VARGEM","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","N",1
"2000","01","SP","BARRA BONITA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",1
"2000","01","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2000","01","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","02","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2000","02","MS","AMAMBAÍ","Espingarda","MOSSBERG (O.F. MOSSBERG & SONS)","12","Apreensão de Arma de Fogo","N",1
"2000","02","PR","CASCAVEL","Pistola","TAURUS ARMAS S.A.","7,65mm","Furto de Arma de Fogo","S",1
"2000","02","RS","CAXIAS DO SUL","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2000","03","AL","MACEIÓ","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","03","ES","BAIXO GUANDU","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2000","03","ES","BREJETUBA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2000","03","ES","CACHOEIRO DE ITAPEMIRIM","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2000","03","ES","CARIACICA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",4
"2000","03","ES","COLATINA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2000","03","ES","COLATINA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2000","03","ES","FUNDÃO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2000","03","ES","LINHARES","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2000","03","ES","NOVA VENÉCIA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2000","03","ES","SERRA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",6
"2000","03","ES","SERRA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2000","03","ES","VILA VELHA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2000","03","ES","VILA VELHA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2000","03","ES","VITÓRIA","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",7
"2000","03","ES","VITÓRIA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2000","03","PR","CORBÉLIA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Extravio/Perda de Arma de Fogo","N",1
"2000","03","RJ","CAMPOS DOS GOYTACAZES","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",2
"2000","03","RS","VERA CRUZ","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Furto de Arma de Fogo","N",1
"2000","03","RS","VERA CRUZ","Espingarda","ROSSI (AMADEO ROSSI S.A.)","20","Furto de Arma de Fogo","N",1
"2000","03","SC","BARRA VELHA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Furto de Arma de Fogo","N",1
"2000","03","SE","ARACAJU","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2000","04","GO","GOIÂNIA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Recuperação de Arma de Fogo","S",1
"2000","04","PR","CAMBÉ","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2000","04","PR","CURITIBA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Apreensão de Arma de Fogo","S",1
"2000","04","PR","MARINGÁ","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apreensão de Arma de Fogo","S",1
"2000","04","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","04","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","05","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2000","05","ES","VITÓRIA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2000","05","GO","GOIÂNIA","Pistola","TAURUS ARMAS S.A.","7,65mm","Recuperação de Arma de Fogo","S",1
"2000","05","RS","PANTANO GRANDE","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Extravio/Perda de Arma de Fogo","N",1
"2000","05","SP","SÃO PAULO","Pistola","TAURUS ARMAS S.A.","7,65mm","Recuperação de Arma de Fogo","S",1
"2000","06","AC","SENA MADUREIRA","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","16","Extravio/Perda de Arma de Fogo","N",1
"2000","06","AC","SENA MADUREIRA","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Extravio/Perda de Arma de Fogo","N",1
"2000","06","RS","HORIZONTINA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2000","06","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2000","06","RS","TRAMANDAÍ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2000","06","SC","ÁGUAS DE CHAPECÓ","Espingarda","ROSSI (AMADEO ROSSI S.A.)",".32","Apreensão de Arma de Fogo","N",1
"2000","06","SE","ARACAJU","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","07","AC","RIO BRANCO","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2000","07","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","07","GO","GOIÂNIA","Pistola","IMBEL",".380","Furto de Arma de Fogo","S",1
"2000","07","PR","PALMITAL","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2000","07","RS","BAGÉ","Revolver","RUBY (GABILONDO Y URRESTI, EIBAR. GU)",".38","Furto de Arma de Fogo","S",1
"2000","08","MG","IBIRITÉ","Pistola","TAURUS ARMAS S.A.","6,35mm","Furto de Arma de Fogo","S",1
"2000","08","PE","ARCOVERDE","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","N",1
"2000","08","PE","JABOATÃO DOS GUARARAPES","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","08","RJ","PETRÓPOLIS","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2000","08","RJ","RIO DE JANEIRO","Pistola","ASTRA (ASTRA UNCETA Y CÍA)","9 mm","Recuperação de Arma de Fogo","S",1
"2000","08","RS","PORTO ALEGRE","Espingarda","ROSSI (AMADEO ROSSI S.A.)","12","Extravio/Perda de Arma de Fogo","S",1
"2000","08","RS","PORTO ALEGRE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","08","RS","PORTO ALEGRE","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","08","SP","SÃO PAULO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2000","09","GO","GOIÂNIA","Revolver","TAURUS ARMAS S.A.",".32","Recuperação de Arma de Fogo","S",1
"2000","09","PE","RECIFE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","09","PR","CURITIBA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2000","09","PR","CURITIBA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2000","09","RN","MOSSORÓ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2000","09","RS","GRAVATAÍ","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2000","10","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","10","RS","CAPÃO DA CANOA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".32","Furto de Arma de Fogo","N",1
"2000","10","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","10","SP","TABATINGA","Pistola","TAURUS ARMAS S.A.",".40","Recuperação de Arma de Fogo","N",1
"2000","11","ES","GUARAPARI","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","12","Furto de Arma de Fogo","S",1
"2000","11","ES","GUARAPARI","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2000","11","ES","GUARAPARI","Revolver","RUGER (STURM, RUGER & CO., INC.)",".22 LR","Furto de Arma de Fogo","S",1
"2000","11","ES","VARGEM ALTA","Carabina","WINCHESTER",".22 LR","Furto de Arma de Fogo","N",1
"2000","11","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".32","Recuperação de Arma de Fogo","S",1
"2000","11","RS","GRAVATAÍ","Pistola","IMBEL",".380","Furto de Arma de Fogo","S",1
"2000","11","RS","SÃO SEPÉ","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2000","11","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2000","12","RJ","SAQUAREMA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2000","12","RR","BOA VISTA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Extravio/Perda de Arma de Fogo","S",1
"2000","12","RS","ESTEIO","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2000","12","RS","IBIRUBÁ","Espingarda","ROSSI (AMADEO ROSSI S.A.)","28","Extravio/Perda de Arma de Fogo","N",1
"2000","12","RS","PORTO ALEGRE","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2000","12","SP","JUNDIAÍ","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2000","12","SP","SANTO ANDRÉ","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2001","01","GO","MINEIROS","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2001","01","MT","CUIABÁ","Espingarda","BOITO (E.R. AMANTINO & CIA)","20","Furto de Arma de Fogo","S",1
"2001","01","PE","PAULISTA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","S",1
"2001","01","RJ","BOM JARDIM","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","N",1
"2001","01","RN","MOSSORÓ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2001","01","RN","SERRA DE SÃO BENTO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apostilada no Exercito","N",1
"2001","01","RS","CIRÍACO","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2001","01","RS","SANTA MARIA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apreensão de Arma de Fogo","S",1
"2001","01","SP","OSASCO","Pistola","TAURUS ARMAS S.A.","7,65mm","Recuperação de Arma de Fogo","S",1
"2001","01","SP","SÃO PAULO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Extravio/Perda de Arma de Fogo","S",2
"2001","01","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","02","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","02","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","02","PA","PARAGOMINAS","Revolver","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Campanha do Desarmamento","S",1
"2001","02","PR","APUCARANA","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2001","02","RJ","CAMPOS DOS GOYTACAZES","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apreensão de Arma de Fogo","S",1
"2001","02","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","S",1
"2001","02","SC","FLORIANÓPOLIS","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2001","02","SC","FLORIANÓPOLIS","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","S",1
"2001","03","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Extravio/Perda de Arma de Fogo","S",1
"2001","03","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2001","03","GO","GOIÂNIA","Pistola","IMBEL","9 mm","Recuperação de Arma de Fogo","S",1
"2001","03","PR","IBIPORÃ","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",1
"2001","03","RN","NATAL","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","S",1
"2001","03","RS","BAGÉ","Carabina","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","S",1
"2001","03","SC","FAXINAL DOS GUEDES","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","N",1
"2001","03","SP","GUARUJÁ","Revolver","TAURUS ARMAS S.A.",".38","Apreensão de Arma de Fogo","S",1
"2001","03","SP","MARÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","03","SP","SÃO CARLOS","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","03","SP","SÃO PAULO","Pistola","IMBEL",".380","Apreensão de Arma de Fogo","S",1
"2001","04","ES","VITÓRIA","Revolver","TAURUS ARMAS S.A.",".38","Apostilada no Exercito","S",1
"2001","04","PR","CAMPO LARGO","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","04","PR","CURITIBA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","04","RJ","CAMPOS DOS GOYTACAZES","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2001","04","SP","SÃO PAULO","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",2
"2001","05","DF","BRASÍLIA","Pistolete","BOITO (E.R. AMANTINO & CIA)","36","Recuperação de Arma de Fogo","S",1
"2001","05","PR","SÃO JOSÉ DOS PINHAIS","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","S",1
"2001","05","RS","CAXIAS DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","06","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","06","DF","BRASÍLIA","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","S",1
"2001","06","GO","GOIÂNIA","Revolver","TAURUS ARMAS S.A.",".22 LR","Recuperação de Arma de Fogo","S",1
"2001","06","PR","CASCAVEL","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","06","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2001","06","RJ","RIO DE JANEIRO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Apreensão de Arma de Fogo","S",1
"2001","06","RS","SANTA MARIA","Rifle","REMINGTON (REMINGTON ARMS COMPANY)",".22 LR","Apostilada no Exercito","S",1
"2001","06","RS","VIAMÃO","Rifle","ROSSI (AMADEO ROSSI S.A.)",".22 LR","Furto de Arma de Fogo","S",1
"2001","06","SP","SÃO PAULO","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","06","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".32","Recuperação de Arma de Fogo","S",1
"2001","06","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","07","PA","ANANINDEUA","Revolver","TAURUS ARMAS S.A.",".38","Extravio/Perda de Arma de Fogo","S",1
"2001","07","RS","RIO PARDO","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Furto de Arma de Fogo","N",1
"2001","08","GO","JATAÍ","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","S",1
"2001","08","MG","JUIZ DE FORA","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2001","08","PR","SANTA TEREZINHA DE ITAIPU","Carabina","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","N",1
"2001","08","RS","CAXIAS DO SUL","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","08","RS","SÃO BORJA","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","N",1
"2001","08","RS","VIAMÃO","Revolver","TAURUS ARMAS S.A.",".32","Furto de Arma de Fogo","S",1
"2001","09","AC","MARECHAL THAUMATURGO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".32","Extravio/Perda de Arma de Fogo","N",1
"2001","09","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","09","MA","TIMON","Espingarda","SAINT ETIENNE","12","Recuperação de Arma de Fogo","S",1
"2001","09","PA","SÃO FRANCISCO DO PARÁ","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","N",1
"2001","09","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","09","SC","JOINVILLE","Pistola","TAURUS ARMAS S.A.",".380","Furto de Arma de Fogo","S",1
"2001","09","SP","PALESTINA","Revolver","TAURUS ARMAS S.A.",".38","Furto de Arma de Fogo","N",1
"2001","09","SP","PRAIA GRANDE","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2001","09","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","10","DF","BRASÍLIA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","10","MT","CUIABÁ","Pistola","TAURUS ARMAS S.A.",".380","Apostilada no Exercito","S",1
"2001","10","PB","CAJAZEIRAS","Revolver","TAURUS ARMAS S.A.",".38","Campanha do Desarmamento","N",1
"2001","10","PR","CURITIBA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","10","RS","CACHOEIRA DO SUL","Espingarda","BOITO (E.R. AMANTINO & CIA)","12","Recuperação de Arma de Fogo","N",1
"2001","10","SP","SÃO PAULO","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Recuperação de Arma de Fogo","S",1
"2001","10","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","11","DF","BRASÍLIA","Pistola","COLT",".22 LR","Recuperação de Arma de Fogo","S",1
"2001","11","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","11","MT","CUIABÁ","Rifle","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)",".22 LR","Recuperação de Arma de Fogo","S",1
"2001","11","PR","FRANCISCO BELTRÃO","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","N",1
"2001","11","PR","LONDRINA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","11","RJ","RIO DE JANEIRO","Pistola","IMBEL",".380","Recuperação de Arma de Fogo","S",1
"2001","11","SE","PIRAMBU","Revolver","ROSSI (AMADEO ROSSI S.A.)",".38","Furto de Arma de Fogo","N",1
"2001","11","SP","SÃO PAULO","Pistola","BERETTA (PIETRO BERETTA S.P.A.)",".380","Recuperação de Arma de Fogo","S",1
"2001","11","SP","SÃO PAULO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2001","11","SP","SÃO PAULO","Revolver","TAURUS ARMAS S.A.",".32","Apreensão de Arma de Fogo","S",1
"2001","12","DF","BRASÍLIA","Pistola","TAURUS ARMAS S.A.",".380","Recuperação de Arma de Fogo","S",1
"2001","12","MS","RIO VERDE DE MATO GROSSO","Espingarda","CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)","36","Recuperação de Arma de Fogo","N",1
"2001","12","PR","FOZ DO IGUAÇU","Pistola","TAURUS ARMAS S.A.",".45","Furto de Arma de Fogo","S",1
"2001","12","PR","LONDRINA","Revolver","TAURUS ARMAS S.A.",".38","Recuperação de Arma de Fogo","S",1
"2001","12","RJ","RIO DE JANEIRO","Pistola","GLOCK GMBH (ÁUSTRIA)",".380","Recuperação de Arma de Fogo","S",1
"2001","12","RJ","RIO DE JANEIRO","Pistola","TAURUS ARMAS S.A.","9 mm","Recuperação de Arma de Fogo","S",1
